Author,Book_Name,Book_Category,Book_url,Publishing_house,Book_size_MB,Book_pages,Quotation
الكاتب ادهم شرقاوي,رواية تأملات قصيره جدا,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%aa%d8%a3%d9%85%d9%84%d8%a7%d8%aa-%d9%82%d8%b5%d9%8a%d8%b1%d9%87-%d8%ac%d8%af%d8%a7-pdf/,,1,96,
الكاتب ادهم شرقاوي,رواية مع النبي لأدهم شرقاوي,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%85%d8%b9-%d8%a7%d9%84%d9%86%d8%a8%d9%8a-%d9%84%d8%a3%d8%af%d9%87%d9%85-%d8%b4%d8%b1%d9%82%d8%a7%d9%88%d9%8a-pdf/,,1,288,
الكاتب ادهم شرقاوي,رواية علي منهاج النبوه,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%b9%d9%84%d9%8a-%d9%85%d9%86%d9%87%d8%a7%d8%ac-%d8%a7%d9%84%d9%86%d8%a8%d9%88%d9%87-pdf/,,2,364,
الكاتب ادهم شرقاوي,رواية وإذا الصحف نشرت,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%88%d8%a5%d8%b0%d8%a7-%d8%a7%d9%84%d8%b5%d8%ad%d9%81-%d9%86%d8%b4%d8%b1%d8%aa-pdf/,,1,478,
الكاتب ادهم شرقاوي,رواية للرجال فقط لأدهم شرقاوي,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%84%d9%84%d8%b1%d8%ac%d8%a7%d9%84-%d9%81%d9%82%d8%b7-%d9%84%d8%a3%d8%af%d9%87%d9%85-%d8%b4%d8%b1%d9%82%d8%a7%d9%88%d9%8a-pdf/,,1,301,
الكاتب ادهم شرقاوي,رواية كش ملك لأدهم شرقاوي,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%83%d8%b4-%d9%85%d9%84%d9%83-%d9%84%d8%a3%d8%af%d9%87%d9%85-%d8%b4%d8%b1%d9%82%d8%a7%d9%88%d9%8a-pdf/,,3,294,
كتب الاديب مصطفى محمود,تأملات في دنيا الله لمصطفى محمود,كتب الفلسفة والمنطق,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%aa%d8%a3%d9%85%d9%84%d8%a7%d8%aa-%d9%81%d9%8a-%d8%af%d9%86%d9%8a%d8%a7-%d8%a7%d9%84%d9%84%d9%87-pdf-%d9%84%d9%85%d8%b5%d8%b7%d9%81%d9%89-%d9%85%d8%ad%d9%85%d9%88%d8%af/,أخبار اليوم,7,127,
كتب الاديب مصطفى محمود,حذار لمصطفى محمود,الأدب,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%ad%d8%b0%d8%a7%d8%b1-%d9%84%d9%85%d8%b5%d8%b7%d9%81%d9%89-%d9%85%d8%ad%d9%85%d9%88%d8%af-pdf/,,.3,12,
كتب الاديب مصطفى محمود,زيارة للجنة والنار لمصطفى محمود,كتب مسرحيات عربية,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%b2%d9%8a%d8%a7%d8%b1%d8%a9-%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d9%88%d8%a7%d9%84%d9%86%d8%a7%d8%b1-pdf-%d9%84%d9%85%d8%b5%d8%b7%d9%81%d9%89-%d9%85%d8%ad%d9%85%d9%88%d8%af/,أخبار اليوم,3.5,70,
كتب الاديب مصطفى محمود,الغابة لمصطفى محمود,الأدب,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%ba%d8%a7%d8%a8%d8%a9-pdf-%d9%84%d9%85%d8%b5%d8%b7%d9%81%d9%89-%d9%85%d8%ad%d9%85%d9%88%d8%af/,أخبار اليوم,3,129,
كتب الاديب مصطفى محمود,الوجود والعدم لمصطفى محمود,كتب الأدب العربي-كتب الفلسفة والمنطق,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d9%88%d8%ac%d9%88%d8%af-%d9%88%d8%a7%d9%84%d8%b9%d8%af%d9%85/,دار العودة  بيروت,1,99,
عبدالحميد جودة السحار,رواية آدم إلى الأبد,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a2%d8%af%d9%85-%d8%a5%d9%84%d9%89-%d8%a7%d9%84%d8%a3%d8%a8%d8%af-pdf/,مكتبة مصر,2,148,
عبدالحميد جودة السحار,رواية النقاب الأزرق النسخة الثانية,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d9%86%d9%82%d8%a7%d8%a8-%d8%a7%d9%84%d8%a3%d8%b2%d8%b1%d9%82-%d8%a7%d9%84%d9%86%d8%b3%d8%ae%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a%d8%a9-pdf/,مكتبة مصر,4,292,
عبدالحميد جودة السحار,رواية النقاب الأزرق,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d9%86%d9%82%d8%a7%d8%a8-%d8%a7%d9%84%d8%a3%d8%b2%d8%b1%d9%82-pdf/,مكتبة مصر,3,301,
عبدالحميد جودة السحار,رواية النصف الاخر,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d9%86%d8%b5%d9%81-%d8%a7%d9%84%d8%a7%d8%ae%d8%b1-pdf/,مكتبة مصر,9,308,
عبدالحميد جودة السحار,رواية المستنقع للسحار,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d9%86%d9%82%d8%b9-%d9%84%d9%84%d8%b3%d8%ad%d8%a7%d8%b1-pdf/,مكتبة مصر,5,196,
عبدالحميد جودة السحار,الله أكبر,كتب اسلامية-كتب الأدب العربي,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d9%84%d9%87-%d8%a3%d9%83%d8%a8%d8%b1-pdf/,مكتبة مصر,5,234,
عبدالحميد جودة السحار,القصة من خلال تجاربي الذاتية,كتب الأدب العربي-كتب روايات عربية,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d9%82%d8%b5%d8%a9-%d9%85%d9%86-%d8%ae%d9%84%d8%a7%d9%84-%d8%aa%d8%ac%d8%a7%d8%b1%d8%a8%d9%8a-%d8%a7%d9%84%d8%b0%d8%a7%d8%aa%d9%8a%d8%a9-pdf/,مكتبة مصر,5,184,
عبدالحميد جودة السحار,رواية الشارع الجديد,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d8%b4%d8%a7%d8%b1%d8%b9-%d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af-pdf/,مكتبة مصر,27,253,
عبدالحميد جودة السحار,الدستور من القرآن,كتب اسلامية-كتب الأدب العربي-كتب روايات عربية,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%af%d8%b3%d8%aa%d9%88%d8%b1-%d9%85%d9%86-%d8%a7%d9%84%d9%82%d8%b1%d8%a2%d9%86-pdf/,مكتبة مصر,1.97,76,
عبدالحميد جودة السحار,رواية الحصاد للسحار,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d8%ad%d8%b5%d8%a7%d8%af-%d9%84%d9%84%d8%b3%d8%ad%d8%a7%d8%b1-pdf/,مكتبة مصر,7,412,
عبدالحميد جودة السحار,رواية الاسراء والمعراج,كتب اسلامية-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d8%a7%d8%b3%d8%b1%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d9%85%d8%b9%d8%b1%d8%a7%d8%ac-pdf/,مكتبة مصر,1,40,
عبدالحميد جودة السحار,رواية أحمس بطل الاستقلال,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a3%d8%ad%d9%85%d8%b3-%d8%a8%d8%b7%d9%84-%d8%a7%d9%84%d8%a7%d8%b3%d8%aa%d9%82%d9%84%d8%a7%d9%84-pdf/,مكتبة مصر,4,172,
عبدالحميد جودة السحار,رواية أبو ذر الغفاري,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a3%d8%a8%d9%88-%d8%b0%d8%b1-%d8%a7%d9%84%d8%ba%d9%81%d8%a7%d8%b1%d9%8a-pdf/,مكتبة مصر,2,213,
عبدالحميد جودة السحار,رواية أبطال الجزيرة الخضراء,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a3%d8%a8%d8%b7%d8%a7%d9%84-%d8%a7%d9%84%d8%ac%d8%b2%d9%8a%d8%b1%d8%a9-%d8%a7%d9%84%d8%ae%d8%b6%d8%b1%d8%a7%d8%a1-pdf/,مكتبة مصر,5,156,
عبدالحميد جودة السحار,رواية حياة الحسين,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%ad%d9%8a%d8%a7%d8%a9-%d8%a7%d9%84%d8%ad%d8%b3%d9%8a%d9%86-pdf/,مكتبة مصر,5,196,
أحمد خالد توفيق,رواية كارميللا,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%83%d8%a7%d8%b1%d9%85%d9%8a%d9%84%d9%84%d8%a7-%d9%84%d9%84%d9%83%d8%a7%d8%aa%d8%a8-%d8%a7%d8%ad%d9%85%d8%af-%d8%ae%d8%a7%d9%84%d8%af-%d8%aa%d9%88%d9%81%d9%8a%d9%82-pd/,المؤسسة العربية الحديثة,5.3,127,
أحمد خالد توفيق,رواية سليبي هولو,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%b3%d9%84%d9%8a%d8%a8%d9%8a-%d9%87%d9%88%d9%84%d9%88-pdf/,المؤسسة العربية الحديثة,5.9,126,
أحمد خالد توفيق,رواية شرطي المكتبة,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%b4%d8%b1%d8%b7%d9%8a-%d8%a7%d9%84%d9%85%d9%83%d8%aa%d8%a8%d8%a9-pdf/,المؤسسة العربية الحديثة,7,158,
أحمد خالد توفيق,رواية قصص من ازيموف,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%82%d8%b5%d8%b5-%d9%85%d9%86-%d8%a7%d8%b2%d9%8a%d9%85%d9%88%d9%81-pdf/,المؤسسة العربية الحديثة,7.7,175,
أحمد خالد توفيق,رواية الستار,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d8%b3%d8%aa%d8%a7%d8%b1-%d9%84%d9%84%d9%83%d8%a7%d8%aa%d8%a8-%d8%a7%d8%ad%d9%85%d8%af-%d8%ae%d8%a7%d9%84%d8%af-%d8%aa%d9%88%d9%81%d9%8a%d9%82-pdf/,المؤسسة العربية الحديثة,6.7,156,
أحمد خالد توفيق,رواية حكايات اندرسن,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%ad%d9%83%d8%a7%d9%8a%d8%a7%d8%aa-%d8%a7%d9%86%d8%af%d8%b1%d8%b3%d9%86-pdf/,المؤسسة العربية الحديثة,6.2,141,
أحمد خالد توفيق,رواية غريب في ارض غريبة ج2,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%ba%d8%b1%d9%8a%d8%a8-%d9%81%d9%8a-%d8%a7%d8%b1%d8%b6-%d8%ba%d8%b1%d9%8a%d8%a8%d8%a9-%d8%ac2-pdf/,المؤسسة العربية الحديثة,6,120,
أحمد خالد توفيق,غريب في ارض غريبة ج1,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%ba%d8%b1%d9%8a%d8%a8-%d9%81%d9%8a-%d8%a7%d8%b1%d8%b6-%d8%ba%d8%b1%d9%8a%d8%a8%d8%a9-%d8%ac1-pdf/,المؤسسة العربية الحديثة,6,127,
أحمد خالد توفيق,رواية موبي ديك,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%85%d9%88%d8%a8%d9%8a-%d8%af%d9%8a%d9%83-pdf/,المؤسسة العربية الحديثة,9.2,186,
أحمد خالد توفيق,رواية 1984 ج2,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-1984-%d8%ac2-%d9%84%d9%84%d9%83%d8%a7%d8%aa%d8%a8-%d8%a7%d8%ad%d9%85%d8%af-%d8%ae%d8%a7%d9%84%d8%af-%d8%aa%d9%88%d9%81%d9%8a%d9%82-pdf/,المؤسسة العربية الحديثة,5.7,110,
أحمد خالد توفيق,رواية 1984 ج1,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-1984-%d8%ac1-%d9%84%d9%84%d9%83%d8%a7%d8%aa%d8%a8-%d8%a7%d8%ad%d9%85%d8%af-%d8%ae%d8%a7%d9%84%d8%af-%d8%aa%d9%88%d9%81%d9%8a%d9%82-pdf/,المؤسسة العربية الحديثة,5.5,110,
أحمد خالد توفيق,حكايات مارك توين,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%ad%d9%83%d8%a7%d9%8a%d8%a7%d8%aa-%d9%85%d8%a7%d8%b1%d9%83-%d8%aa%d9%88%d9%8a%d9%86-pdf/,المؤسسة العربية الحديثة,6.9,155,
أحمد خالد توفيق,رواية دكتور جيكل ومستر هايد,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%af%d9%83%d8%aa%d9%88%d8%b1-%d8%ac%d9%8a%d9%83%d9%84-%d9%88%d9%85%d8%b3%d8%aa%d8%b1-%d9%87%d8%a7%d9%8a%d8%af-pdf/,المؤسسة العربية الحديثة,6.7,142,
أحمد خالد توفيق,رواية اوديسا الفضاء,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a7%d9%88%d8%af%d9%8a%d8%b3%d8%a7-%d8%a7%d9%84%d9%81%d8%b6%d8%a7%d8%a1-pdf/,المؤسسة العربية الحديثة,7.5,171,
أحمد خالد توفيق,رواية كتب الدم,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%83%d8%aa%d8%a8-%d8%a7%d9%84%d8%af%d9%85-pdf/,المؤسسة العربية الحديثة,7.3,155,
أحمد خالد توفيق,رواية قلب الظلام,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%82%d9%84%d8%a8-%d8%a7%d9%84%d8%b8%d9%84%d8%a7%d9%85-pdf/,المؤسسة العربية الحديثة,6.4,139,
أحمد خالد توفيق,رواية حكايات اوسكار وايلد,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%ad%d9%83%d8%a7%d9%8a%d8%a7%d8%aa-%d8%a7%d9%88%d8%b3%d9%83%d8%a7%d8%b1-%d9%88%d8%a7%d9%8a%d9%84%d8%af-pdf/,المؤسسة العربية الحديثة,7,158,
أحمد خالد توفيق,رواية دورة المذءوب,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%af%d9%88%d8%b1%d8%a9-%d8%a7%d9%84%d9%85%d8%b0%d8%a1%d9%88%d8%a8-pdf/,المؤسسة العربية الحديثة,5.7,124,
أحمد خالد توفيق,رواية فهرنهايت 451,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%81%d9%87%d8%b1%d9%86%d9%87%d8%a7%d9%8a%d8%aa-451-pdf/,المؤسسة العربية الحديثة,6.5,138,
عبدالحميد جودة السحار,رواية أرملة من فلسطين,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a3%d8%b1%d9%85%d9%84%d8%a9-%d9%85%d9%86-%d9%81%d9%84%d8%b3%d8%b7%d9%8a%d9%86-pdf/,الشركة العربية,5,156,
عبدالحميد جودة السحار,رواية ليلة عاصفة,كتب الأدب العربي-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%84%d9%8a%d9%84%d8%a9-%d8%b9%d8%a7%d8%b5%d9%81%d8%a9-pdf/,دار مصر,2,251,
عبدالحميد جودة السحار,أم العروسة,كتب الأدب العربي-كتب روايات عربية,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%a3%d9%85-%d8%a7%d9%84%d8%b9%d8%b1%d9%88%d8%b3%d8%a9-pdf/,مكتبة مصر,7,275,
عبدالحميد جودة السحار,الحفيد للسحار,كتب الأدب العربي,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%ad%d9%81%d9%8a%d8%af-%d9%84%d9%84%d8%b3%d8%ad%d8%a7%d8%b1-pdf/,دار مصر,5,166,
عبدالحميد جودة السحار,هذه حياتي,كتب الأدب العربي,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d9%87%d8%b0%d9%87-%d8%ad%d9%8a%d8%a7%d8%aa%d9%8a-pdf/,دار مصر,5,333,
اليف شافاق,رواية البنت التي لا تحب اسمها,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d8%a8%d9%86%d8%aa-%d8%a7%d9%84%d8%aa%d9%8a-%d9%84%d8%a7-%d8%aa%d8%ad%d8%a8-%d8%a7%d8%b3%d9%85%d9%87%d8%a7-pdf/,الآداب,2,160,
اليف شافاق,رواية بنات حواء الثلاث,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a8%d9%86%d8%a7%d8%aa-%d8%ad%d9%88%d8%a7%d8%a1-%d8%a7%d9%84%d8%ab%d9%84%d8%a7%d8%ab-pdf/,الآداب,8,601,
اليف شافاق,رواية حليب أسود,كتب روايات عربية,https://www.arab-books.com/books/%d8%aa%d8%ad%d9%85%d9%8a%d9%84-%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%ad%d9%84%d9%8a%d8%a8-%d8%a3%d8%b3%d9%88%d8%af-pdf/,الآداب للنشر,5,420,
اليف شافاق,رواية شرف لاليف شافاق الجزء الثاني,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%b4%d8%b1%d9%81-%d9%84%d8%a7%d9%84%d9%8a%d9%81-%d8%b4%d8%a7%d9%81%d8%a7%d9%82-pdf-%d8%a7%d9%84%d8%ac%d8%b2%d8%a1-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a/,الآداب,3,336,
اليف شافاق,رواية شرف لاليف شافاق الجزء الأول,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%b4%d8%b1%d9%81-%d9%84%d8%a7%d9%84%d9%8a%d9%81-%d8%b4%d8%a7%d9%81%d8%a7%d9%82-pdf/,الآداب,3,296,
اليف شافاق,رواية نظرات ثاقبة,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%86%d8%b8%d8%b1%d8%a7%d8%aa-%d8%ab%d8%a7%d9%82%d8%a8%d8%a9-pdf/,ابداع,4,312,
اليف شافاق,رواية 10 دقائق و38 ثانية في هذا العالم الغريب,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-10-%d8%af%d9%82%d8%a7%d8%a6%d9%82-%d9%8838-%d8%ab%d8%a7%d9%86%d9%8a%d8%a9-%d9%81%d9%8a-%d9%87%d8%b0%d8%a7-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85/,الآدب,7,848,
اليف شافاق,تحميل-رواية الفتى المتيم والمعلم,كتب روايات عربية,https://www.arab-books.com/books/%d8%aa%d8%ad%d9%85%d9%8a%d9%84-%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d9%81%d8%aa%d9%89-%d8%a7%d9%84%d9%85%d8%aa%d9%8a%d9%85-%d9%88%d8%a7%d9%84%d9%85%d8%b9%d9%84%d9%85-pdf/,الاداب,8,608,
اليف شافاق,رواية قصر القمل,كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%82%d8%b5%d8%b1-%d8%a7%d9%84%d9%82%d9%85%d9%84-pdf/,قدمس للنشر والتوزيع,7,482,
اليف شافاق,رواية قصر الحلوى,كتب روايات عربية,https://www.arab-books.com/books/%d8%aa%d8%ad%d9%85%d9%8a%d9%84-%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%82%d8%b5%d8%b1-%d8%a7%d9%84%d8%ad%d9%84%d9%88%d9%89-pdf/,دار الاداب,5,552,
اليف شافاق,رواية لقيطة إسطنبول,كتب روايات عربية,https://www.arab-books.com/books/%d8%aa%d8%ad%d9%85%d9%8a%d9%84-%d8%b1%d9%88%d8%a7%d9%8a%d9%87-%d9%84%d9%82%d9%8a%d8%b7%d8%a9-%d8%a5%d8%b3%d8%b7%d9%86%d8%a8%d9%88%d9%84-pdf/,الجمل,7,424,
اليف شافاق,قواعد العشق الأربعون,كتب روايات عربية,https://www.arab-books.com/books/%d8%aa%d8%ad%d9%85%d9%8a%d9%84-%d9%83%d8%aa%d8%a7%d8%a8-%d9%82%d9%88%d8%a7%d8%b9%d8%af-%d8%a7%d9%84%d8%b9%d8%b4%d9%82-%d8%a7%d9%84%d8%a3%d8%b1%d8%a8%d8%b9%d9%88%d9%86-pdf/,طوي للنشر والتوزيع,6,512,
عبدالله حسين,فلسفة النفس والشذوذ,كتب الفلسفة والمنطق-كتب علم النفس,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d9%81%d9%84%d8%b3%d9%81%d8%a9-%d8%a7%d9%84%d9%86%d9%81%d8%b3-%d9%88%d8%a7%d9%84%d8%b4%d8%b0%d9%88%d8%b0-pdf/,هنداوي,5,62,
أحمد خالد توفيق,رواية الجزيرة الغامضة,كتب الروايات العالمية المترجمة-كتب روايات عربية,https://www.arab-books.com/books/%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d8%ac%d8%b2%d9%8a%d8%b1%d8%a9-%d8%a7%d9%84%d8%ba%d8%a7%d9%85%d8%b6%d8%a9-pdf/,المؤسسة العربية الحديثة,7.7,156,
عبدالله حسين,ظواهر نفسية وجنسية,كتب الأدب العربي,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%b8%d9%88%d8%a7%d9%87%d8%b1-%d9%86%d9%81%d8%b3%d9%8a%d8%a9-%d9%88%d8%ac%d9%86%d8%b3%d9%8a%d8%a9-pdf/,هنداوي,6,206,
عبدالله حسين,تاريخ ما قبل التاريخ,كتب الأدب العربي-كتب التاريخ,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae-%d9%85%d8%a7-%d9%82%d8%a8%d9%84-%d8%a7%d9%84%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae-pdf/,هنداوي,19,204,
عبدالله حسين,المسألة اليهودية,كتب الأدب العربي-كتب التاريخ,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d9%85%d8%b3%d8%a3%d9%84%d8%a9-%d8%a7%d9%84%d9%8a%d9%87%d9%88%d8%af%d9%8a%d8%a9-pdf/,هنداوي,10,224,
عبدالله حسين,المسألة الهندية,كتب الأدب العربي,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d9%85%d8%b3%d8%a3%d9%84%d8%a9-%d8%a7%d9%84%d9%87%d9%86%d8%af%d9%8a%d8%a9-pdf/,هنداوي,2,152,
الكاتب جهاد الترباني,مدرسة الصحابة,كتب السيرة النبوية,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%b5%d8%ad%d8%a7%d8%a8%d8%a9-pdf/,دار التقوى,3.23,226,
الكاتب ابراهيم السكران,الأسهم المختلطة,الثقافة العامة,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%a3%d8%b3%d9%87%d9%85-%d8%a7%d9%84%d9%85%d8%ae%d8%aa%d9%84%d8%b7%d8%a9-pdf/,دار الفكر,3.77,85,
الكاتب ابراهيم السكران,قتل الأهل والأقارب,كتب اسلامية,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d9%82%d8%aa%d9%84-%d8%a7%d9%84%d8%a3%d9%87%d9%84-%d9%88%d8%a7%d9%84%d8%a3%d9%82%d8%a7%d8%b1%d8%a8-pdf/,دار الفكر,205.72,27,
الكاتب ابراهيم السكران,كيف أسهم الإعلام الليبرالي,الثقافة العامة,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d9%83%d9%8a%d9%81-%d8%a3%d8%b3%d9%87%d9%85-%d8%a7%d9%84%d8%a5%d8%b9%d9%84%d8%a7%d9%85-%d8%a7%d9%84%d9%84%d9%8a%d8%a8%d8%b1%d8%a7%d9%84%d9%8a-pdf/,دار الفكر,651.03,73,
الكاتب ابراهيم السكران,سرج رمضانية,كتب اسلامية,https://www.arab-books.com/books/%d9%83%d8%aa%d8%a7%d8%a8-%d8%b3%d8%b1%d8%ac-%d8%b1%d9%85%d8%b6%d8%a7%d9%86%d9%8a%d8%a9-pdf/,دار الحضارة,1.28,41,
